user_chest,user_length,cloth_chest,cloth_length,fits
27.0,30.269017995965726,26.0,30.5,0
21.0,27.726900189917977,22.0,28.5,1
22.0,28.234307140275046,22.0,28.5,1
23.0,28.260470562109713,24.0,29.5,1
29.0,32.10227158563931,26.0,30.5,0
21.0,27.431923738508825,22.0,28.5,1
20.0,27.466406626553646,20.0,27.5,1
20.0,28.87447715952687,24.0,29.5,1
29.0,32.48968714978832,26.0,30.5,0
19.0,25.94915174495064,20.0,27.5,1
21.0,27.477185358839815,22.0,28.5,1
18.0,26.39308065742985,20.0,27.5,1
24.0,28.921504370323717,24.0,29.5,1
27.0,30.32004066481604,26.0,30.5,0
24.0,30.176011074584817,26.0,30.5,1
30.0,32.356754092394056,26.0,30.5,0
21.0,27.3424848685475,22.0,28.5,1
23.0,29.94808518404401,26.0,30.5,1
28.0,30.44427073088987,26.0,30.5,0
28.0,31.863367145780924,26.0,30.5,0
23.0,28.217240963986683,24.0,29.5,1
26.0,28.626620592127445,26.0,30.5,1
29.0,31.399323572023714,26.0,30.5,0
26.0,29.95712251097107,26.0,30.5,1
18.0,25.572412677182736,20.0,27.5,1
28.0,31.607095616122805,26.0,30.5,0
25.0,30.749850430451012,26.0,30.5,0
28.0,30.92699903411392,26.0,30.5,0
19.0,25.712945370908056,20.0,27.5,1
27.0,29.56380184412251,26.0,30.5,0
24.0,29.21332301962243,24.0,29.5,1
29.0,30.550903802450332,26.0,30.5,0
20.0,26.928927076496812,20.0,27.5,1
28.0,30.442259868891213,26.0,30.5,0
20.0,28.00620801272359,22.0,28.5,1
30.0,31.959870708610666,26.0,30.5,0
18.0,25.6097282178542,20.0,27.5,1
18.0,26.276815191780805,20.0,27.5,1
18.0,26.069967198576013,20.0,27.5,1
27.0,29.738377088698524,26.0,30.5,0
28.0,30.836304958419177,26.0,30.5,0
27.0,30.434438787416976,26.0,30.5,0
26.0,29.937390725723308,26.0,30.5,1
27.0,29.89944556097485,26.0,30.5,0
21.0,27.350585276120476,22.0,28.5,1
27.0,29.793129035012903,26.0,30.5,0
28.0,30.252277815106797,26.0,30.5,0
21.0,28.1352154455567,22.0,28.5,1
22.0,28.533409138537962,24.0,29.5,1
24.0,28.975132164325487,24.0,29.5,1
21.0,27.420929403375258,22.0,28.5,1
24.0,29.1843208414009,24.0,29.5,1
23.0,29.46933139440248,24.0,29.5,1
19.0,25.647490549040043,20.0,27.5,1
24.0,30.141052977498504,26.0,30.5,1
28.0,30.36560847705928,26.0,30.5,0
20.0,27.130809494335395,20.0,27.5,1
27.0,29.78967116721975,26.0,30.5,0
20.0,26.95207104074152,20.0,27.5,1
21.0,27.383903196296732,22.0,28.5,1
30.0,32.28033255740025,26.0,30.5,0
26.0,30.416745653899333,26.0,30.5,1
19.0,26.030108828514575,20.0,27.5,1
21.0,26.8500607663066,22.0,28.5,1
19.0,25.964654347043957,20.0,27.5,1
24.0,28.705308751019388,24.0,29.5,1
25.0,29.559014696185358,26.0,30.5,1
22.0,28.958737352671676,24.0,29.5,1
28.0,30.88731595640397,26.0,30.5,0
27.0,29.959240472433578,26.0,30.5,0
19.0,25.790740453218902,20.0,27.5,1
22.0,27.846201258636608,22.0,28.5,1
22.0,27.622674978100566,22.0,28.5,1
24.0,28.963595758454066,24.0,29.5,1
19.0,25.99255515717447,20.0,27.5,1
20.0,27.24699142663468,20.0,27.5,1
18.0,25.765047431066197,20.0,27.5,1
24.0,28.749080915803155,24.0,29.5,1
20.0,26.9882031288556,20.0,27.5,1
23.0,27.82519293911722,24.0,29.5,1
23.0,29.14859604188194,24.0,29.5,1
22.0,29.26735429247803,24.0,29.5,1
24.0,29.673067643354155,26.0,30.5,1
30.0,32.36787492096041,26.0,30.5,0
25.0,28.712479297972482,26.0,30.5,1
21.0,27.20436522779658,22.0,28.5,1
30.0,32.47107320819037,26.0,30.5,0
22.0,28.127406238253528,22.0,28.5,1
26.0,29.893036515675668,26.0,30.5,1
28.0,31.476740722824363,26.0,30.5,0
23.0,27.610717700347593,24.0,29.5,1
27.0,29.66001349312491,26.0,30.5,0
23.0,28.154110823816268,24.0,29.5,1
23.0,28.307031855467752,24.0,29.5,1
25.0,28.993238216588413,26.0,30.5,1
23.0,28.473515285818827,24.0,29.5,1
27.0,30.1430431488638,26.0,30.5,0
25.0,28.71292373691432,26.0,30.5,1
20.0,28.487632250525632,22.0,28.5,1
22.0,28.100185791230786,22.0,28.5,1
28.0,30.861185350508066,26.0,30.5,0
28.0,30.031086534156337,26.0,30.5,0
22.0,27.68402069783127,22.0,28.5,1
22.0,27.837146931784666,22.0,28.5,1
25.0,29.00868743334847,26.0,30.5,1
26.0,29.334459580517876,26.0,30.5,1
25.0,30.34003395261206,26.0,30.5,1
24.0,28.752764529200324,24.0,29.5,1
22.0,27.85154167549377,22.0,28.5,1
25.0,30.457928318222105,26.0,30.5,1
28.0,31.233016371697143,26.0,30.5,0
26.0,30.438473839719812,26.0,30.5,1
26.0,31.435173119758588,26.0,30.5,0
21.0,26.715006418292678,22.0,28.5,1
20.0,27.41392927091905,20.0,27.5,1
28.0,31.71377409009235,26.0,30.5,0
22.0,27.735230237621266,22.0,28.5,1
18.0,26.15254520184881,20.0,27.5,1
28.0,30.134027937066822,26.0,30.5,0
20.0,27.030100679849138,20.0,27.5,1
24.0,28.40469161252821,24.0,29.5,1
23.0,28.26399021995386,24.0,29.5,1
30.0,31.80602680200784,26.0,30.5,0
24.0,29.106225125293577,24.0,29.5,1
23.0,27.780343235930314,24.0,29.5,1
25.0,29.064850285992254,26.0,30.5,1
24.0,29.42432639479532,24.0,29.5,1
20.0,26.53292478275962,20.0,27.5,1
21.0,27.303379280530876,22.0,28.5,1
24.0,30.874912625389257,26.0,30.5,0
25.0,30.02910908704187,26.0,30.5,1
26.0,29.654065114888382,26.0,30.5,1
24.0,29.793527000783733,26.0,30.5,1
26.0,29.97834571257994,26.0,30.5,1
19.0,26.423692298363065,20.0,27.5,1
21.0,27.46435865360273,22.0,28.5,1
30.0,31.29012686797465,26.0,30.5,0
24.0,28.762325271793678,24.0,29.5,1
26.0,30.66662574715379,26.0,30.5,0
25.0,28.866003887760026,26.0,30.5,1
22.0,27.755090034962763,22.0,28.5,1
19.0,25.683068849290102,20.0,27.5,1
20.0,27.4032830855675,20.0,27.5,1
21.0,26.672268692191047,22.0,28.5,1
28.0,32.67714083391717,26.0,30.5,0
26.0,31.80060291229722,26.0,30.5,0
27.0,31.158439893013067,26.0,30.5,0
25.0,28.908731701021882,26.0,30.5,1
19.0,26.30653773463084,20.0,27.5,1
18.0,26.479823827088012,20.0,27.5,1
21.0,26.915524326938407,22.0,28.5,1
24.0,27.733042067825583,24.0,29.5,1
20.0,26.72388614010241,20.0,27.5,1
25.0,29.38384371664923,26.0,30.5,1
20.0,27.06214635763863,20.0,27.5,1
25.0,28.596253828154204,26.0,30.5,1
21.0,26.589748579915007,22.0,28.5,1
23.0,28.369309051419908,24.0,29.5,1
22.0,28.4737123597636,22.0,28.5,1
22.0,28.561813854108248,24.0,29.5,1
22.0,28.89705265316884,24.0,29.5,1
18.0,25.554507246303643,20.0,27.5,1
19.0,25.806825201187483,20.0,27.5,1
25.0,30.802574633460072,26.0,30.5,0
21.0,27.950609170153726,22.0,28.5,1
19.0,25.59072407415225,20.0,27.5,1
28.0,30.88876509597998,26.0,30.5,0
18.0,26.450741295910092,20.0,27.5,1
26.0,30.014438130083857,26.0,30.5,1
21.0,26.821167809087694,22.0,28.5,1
22.0,27.546067925737454,22.0,28.5,1
24.0,30.28430592920943,26.0,30.5,1
26.0,29.904038856463764,26.0,30.5,1
27.0,29.588595144716916,26.0,30.5,0
27.0,29.520875981310503,26.0,30.5,0
21.0,26.916805751598105,22.0,28.5,1
30.0,32.091187668212726,26.0,30.5,0
25.0,29.29405581838042,26.0,30.5,1
21.0,26.678651944893165,22.0,28.5,1
24.0,30.011089054557786,26.0,30.5,1
18.0,26.009681728622695,20.0,27.5,1
26.0,29.797497229222287,26.0,30.5,1
24.0,28.780929939652825,24.0,29.5,1
23.0,28.31777023315413,24.0,29.5,1
24.0,28.720241185757253,24.0,29.5,1
18.0,25.678006568147882,20.0,27.5,1
27.0,30.26632473642561,26.0,30.5,0
26.0,31.89617728571848,26.0,30.5,0
26.0,29.67715653303595,26.0,30.5,1
25.0,28.805333091292272,26.0,30.5,1
21.0,26.724208422056815,22.0,28.5,1
27.0,29.618339727110328,26.0,30.5,0
20.0,28.7271675539504,24.0,29.5,1
24.0,29.726173637783692,26.0,30.5,1
26.0,30.828097377699187,26.0,30.5,0
24.0,29.482896715719015,24.0,29.5,1
20.0,28.965846490363067,24.0,29.5,1
23.0,27.59970962416546,24.0,29.5,1
22.0,28.705202194132923,24.0,29.5,1
28.0,31.461716161145098,26.0,30.5,0
28.0,31.095059949345636,26.0,30.5,0
18.0,25.50691476542179,20.0,27.5,1
27.0,29.946588139030542,26.0,30.5,0
23.0,27.710378824208778,24.0,29.5,1
23.0,27.78157784725631,24.0,29.5,1
23.0,28.343896338705292,24.0,29.5,1
24.0,29.595730311386944,26.0,30.5,1
26.0,30.910383380552737,26.0,30.5,0
25.0,28.731501886158902,26.0,30.5,1
24.0,29.39329066653641,24.0,29.5,1
24.0,30.08247664547745,26.0,30.5,1
30.0,31.633248565785323,26.0,30.5,0
27.0,30.470919709144734,26.0,30.5,0
30.0,32.10032243175809,26.0,30.5,0
24.0,29.039491931501807,24.0,29.5,1
30.0,32.464516244241814,26.0,30.5,0
22.0,27.80722844001,22.0,28.5,1
27.0,30.2716729822414,26.0,30.5,0
21.0,26.639372507251466,22.0,28.5,1
20.0,27.46200008816889,20.0,27.5,1
24.0,30.475606441280583,26.0,30.5,1
24.0,29.40160733084543,24.0,29.5,1
26.0,30.69684680053266,26.0,30.5,0
24.0,28.426708067934968,24.0,29.5,1
28.0,31.949444519928797,26.0,30.5,0
26.0,30.37893708669712,26.0,30.5,1
23.0,28.482389674473428,24.0,29.5,1
22.0,27.889176797263385,22.0,28.5,1
30.0,32.01266356565323,26.0,30.5,0
18.0,25.563209669106595,20.0,27.5,1
18.0,25.633159833048133,20.0,27.5,1
26.0,29.898557130098634,26.0,30.5,1
24.0,29.405726358242337,24.0,29.5,1
26.0,28.517757931912957,26.0,30.5,1
27.0,30.226697108065547,26.0,30.5,0
25.0,29.09801232675435,26.0,30.5,1
24.0,28.910994930702262,24.0,29.5,1
26.0,31.289198262440532,26.0,30.5,0
23.0,27.58837021799258,24.0,29.5,1
27.0,29.60484691138084,26.0,30.5,0
23.0,28.328174749173932,24.0,29.5,1
22.0,28.17004555072096,22.0,28.5,1
28.0,30.697217104557296,26.0,30.5,0
30.0,31.623925402688986,26.0,30.5,0
19.0,25.955471601005595,20.0,27.5,1
21.0,26.941004963754665,22.0,28.5,1
21.0,26.86246762566574,22.0,28.5,1
25.0,29.802107082542783,26.0,30.5,1
24.0,29.17147576245254,24.0,29.5,1
25.0,29.13800309711651,26.0,30.5,1
28.0,30.58069293145822,26.0,30.5,0
27.0,29.932010378824543,26.0,30.5,0
20.0,26.68069004838147,20.0,27.5,1
28.0,30.333008576080715,26.0,30.5,0
22.0,28.08394176120796,22.0,28.5,1
28.0,32.52694687297057,26.0,30.5,0
26.0,29.650926390903138,26.0,30.5,1
30.0,31.165277467197075,26.0,30.5,0
18.0,25.828794960724682,20.0,27.5,1
19.0,25.57465896317764,20.0,27.5,1
26.0,29.648486034249526,26.0,30.5,1
24.0,30.089630951613916,26.0,30.5,1
24.0,28.234330794965835,24.0,29.5,1
24.0,29.088219731412522,24.0,29.5,1
26.0,30.072463350393217,26.0,30.5,1
27.0,30.480358318024994,26.0,30.5,0
23.0,28.307563822522994,24.0,29.5,1
26.0,30.042231240815763,26.0,30.5,1
26.0,30.81938188855274,26.0,30.5,0
20.0,26.85593004677351,20.0,27.5,1
18.0,25.599593548489132,20.0,27.5,1
26.0,31.793022267598342,26.0,30.5,0
22.0,28.270015595867232,22.0,28.5,1
19.0,25.744181468518164,20.0,27.5,1
24.0,27.71456343832887,24.0,29.5,1
22.0,27.73292354178255,22.0,28.5,1
22.0,28.0069633831896,22.0,28.5,1
29.0,31.85440915408346,26.0,30.5,0
27.0,30.852523945934152,26.0,30.5,0
23.0,28.831306797170384,24.0,29.5,1
24.0,30.60880644805489,26.0,30.5,0
24.0,29.373192813059944,24.0,29.5,1
24.0,29.37591255061051,24.0,29.5,1
25.0,29.07439259829891,26.0,30.5,1
20.0,27.227323660955296,20.0,27.5,1
19.0,26.160553534994857,20.0,27.5,1
26.0,30.725834374156705,26.0,30.5,0
26.0,29.460060915212956,26.0,30.5,1
19.0,26.45865262726411,20.0,27.5,1
26.0,31.58786950236286,26.0,30.5,0
18.0,25.808414382968973,20.0,27.5,1
21.0,27.265787412545038,22.0,28.5,1
18.0,26.17381973511475,20.0,27.5,1
25.0,28.853834226849553,26.0,30.5,1
26.0,30.250362472669842,26.0,30.5,1
21.0,27.281065508182706,22.0,28.5,1
20.0,28.723691049507597,24.0,29.5,1
22.0,27.760217317343074,22.0,28.5,1
23.0,29.701703963929294,26.0,30.5,1
27.0,31.405925623906903,26.0,30.5,0
28.0,31.08543834572066,26.0,30.5,0
24.0,27.689612637518447,24.0,29.5,1
24.0,30.750013938544424,26.0,30.5,0
22.0,27.87666552099869,22.0,28.5,1
18.0,26.275076122048375,20.0,27.5,1
26.0,30.1686808055575,26.0,30.5,1
25.0,29.14215697763178,26.0,30.5,1
19.0,26.220715306914,20.0,27.5,1
23.0,27.529394192790782,24.0,29.5,1
24.0,30.422980897551593,26.0,30.5,1
27.0,30.405028836578158,26.0,30.5,0
29.0,31.319461816760693,26.0,30.5,0
29.0,32.275561891334014,26.0,30.5,0
23.0,27.700362982697506,24.0,29.5,1
30.0,32.16861755551739,26.0,30.5,0
28.0,30.650682672546644,26.0,30.5,0
27.0,31.1091216863172,26.0,30.5,0
30.0,30.94358716191741,26.0,30.5,0
24.0,30.295548855423498,26.0,30.5,1
26.0,30.35559409726318,26.0,30.5,1
23.0,27.573599077153144,24.0,29.5,1
18.0,25.95215209049162,20.0,27.5,1
28.0,32.07849100352669,26.0,30.5,0
23.0,29.91004629186062,26.0,30.5,1
25.0,29.191822178609904,26.0,30.5,1
19.0,26.06761306681523,20.0,27.5,1
22.0,26.534793183816188,22.0,28.5,1
23.0,27.91406127479572,24.0,29.5,1
24.0,28.971102132660167,24.0,29.5,1
28.0,31.09332115150049,26.0,30.5,0
21.0,26.554261980607457,22.0,28.5,1
21.0,27.02781390256378,22.0,28.5,1
28.0,31.409714559430046,26.0,30.5,0
22.0,28.301548849075335,22.0,28.5,1
25.0,29.078480064563482,26.0,30.5,1
24.0,28.922878037286868,24.0,29.5,1
26.0,30.3402421858692,26.0,30.5,1
30.0,32.85541523846642,26.0,30.5,0
25.0,29.28827884579169,26.0,30.5,1
27.0,29.637769129894398,26.0,30.5,0
21.0,27.278078580522994,22.0,28.5,1
29.0,31.057177472945252,26.0,30.5,0
25.0,30.30081727187811,26.0,30.5,1
24.0,28.70651820940404,24.0,29.5,1
26.0,31.861391586636476,26.0,30.5,0
25.0,28.85343529143809,26.0,30.5,1
26.0,30.20394422930516,26.0,30.5,1
26.0,29.61882923747093,26.0,30.5,1
22.0,28.480509469626924,22.0,28.5,1
18.0,26.469863140445575,20.0,27.5,1
24.0,29.483913486054302,24.0,29.5,1
18.0,26.25711953887162,20.0,27.5,1
23.0,29.063503883714557,24.0,29.5,1
25.0,29.42515896427598,26.0,30.5,1
23.0,27.717091125213802,24.0,29.5,1
24.0,27.898483912881748,24.0,29.5,1
28.0,31.54109966312165,26.0,30.5,0
28.0,31.069883260899473,26.0,30.5,0
19.0,25.553370454209222,20.0,27.5,1
19.0,26.27636014202587,20.0,27.5,1
21.0,27.097861127929917,22.0,28.5,1
28.0,30.531128394260154,26.0,30.5,0
25.0,28.909048390157167,26.0,30.5,1
28.0,30.395036208086424,26.0,30.5,0
22.0,28.155101387156467,22.0,28.5,1
24.0,30.78301570040306,26.0,30.5,0
28.0,30.46492461099137,26.0,30.5,0
18.0,25.95137030468333,20.0,27.5,1
24.0,29.43386509743197,24.0,29.5,1
20.0,28.5101320447343,24.0,29.5,1
23.0,28.111010627427913,24.0,29.5,1
27.0,29.561262456687572,26.0,30.5,0
25.0,30.935345997351405,26.0,30.5,0
20.0,27.185166935570727,20.0,27.5,1
27.0,30.296883374900155,26.0,30.5,0
18.0,25.900121300558983,20.0,27.5,1
26.0,29.637281117100823,26.0,30.5,1
23.0,28.75106610818516,24.0,29.5,1
18.0,25.765570519865882,20.0,27.5,1
18.0,25.734391241318182,20.0,27.5,1
23.0,28.02956421688368,24.0,29.5,1
24.0,28.815404946669748,24.0,29.5,1
28.0,31.57711656429071,26.0,30.5,0
28.0,31.770186047049034,26.0,30.5,0
22.0,28.945925796995073,24.0,29.5,1
22.0,28.44184758549641,22.0,28.5,1
26.0,28.976787419111673,26.0,30.5,1
28.0,32.87096336910058,26.0,30.5,0
24.0,29.209996181331007,24.0,29.5,1
24.0,30.525601155067577,26.0,30.5,0
21.0,27.440817986258665,22.0,28.5,1
22.0,27.52643987054836,22.0,28.5,1
21.0,27.471594619645813,22.0,28.5,1
23.0,27.553121150475658,24.0,29.5,1
30.0,32.86105584562265,26.0,30.5,0
21.0,27.431640652529417,22.0,28.5,1
28.0,31.649795947251587,26.0,30.5,0
26.0,30.65686777069225,26.0,30.5,0
22.0,27.76348870202029,22.0,28.5,1
21.0,27.246515826611343,22.0,28.5,1
25.0,30.847596405719223,26.0,30.5,0
28.0,31.980272265071328,26.0,30.5,0
24.0,29.788173082459117,26.0,30.5,1
25.0,30.109342536991896,26.0,30.5,1
24.0,28.602913731199486,24.0,29.5,1
23.0,27.98981003571132,24.0,29.5,1
30.0,32.328285504626066,26.0,30.5,0
25.0,30.439164687630456,26.0,30.5,1
21.0,27.314751248554288,22.0,28.5,1
28.0,30.452768004779273,26.0,30.5,0
24.0,30.557645076383867,26.0,30.5,0
28.0,31.89127353129161,26.0,30.5,0
25.0,29.541067890120317,26.0,30.5,1
27.0,29.59865946509243,26.0,30.5,0
21.0,28.286401755311573,22.0,28.5,1
24.0,29.54424667630929,26.0,30.5,1
22.0,27.872517677661545,22.0,28.5,1
24.0,30.607955701137037,26.0,30.5,0
29.0,31.35115320804482,26.0,30.5,0
25.0,30.575912715255768,26.0,30.5,0
19.0,26.079986150139682,20.0,27.5,1
27.0,30.073058297898537,26.0,30.5,0
24.0,28.991276987851933,24.0,29.5,1
18.0,26.000508027519516,20.0,27.5,1
21.0,28.2859744949982,22.0,28.5,1
18.0,25.996491967733373,20.0,27.5,1
27.0,29.998114568840577,26.0,30.5,0
24.0,27.535637247401628,24.0,29.5,1
28.0,31.50393742262819,26.0,30.5,0
27.0,30.734840319978648,26.0,30.5,0
20.0,28.96987528677538,24.0,29.5,1
22.0,27.677658141265653,22.0,28.5,1
19.0,25.754294240406377,20.0,27.5,1
28.0,32.34288641005283,26.0,30.5,0
24.0,29.141723766829422,24.0,29.5,1
20.0,28.06564166892816,22.0,28.5,1
19.0,25.60291454999006,20.0,27.5,1
24.0,29.517603223622658,26.0,30.5,1
22.0,27.44842183488554,22.0,28.5,1
26.0,30.800851732526674,26.0,30.5,0
25.0,28.641981790892313,26.0,30.5,1
26.0,29.872830277641093,26.0,30.5,1
26.0,29.880183557416625,26.0,30.5,1
21.0,27.151815119515472,22.0,28.5,1
28.0,30.81197709552803,26.0,30.5,0
29.0,30.995964600124083,26.0,30.5,0
23.0,28.354495949997172,24.0,29.5,1
26.0,29.48902626673086,26.0,30.5,1
20.0,26.539856284993636,20.0,27.5,1
24.0,29.347024141434296,24.0,29.5,1
20.0,26.990008780723965,20.0,27.5,1
24.0,28.787394308722504,24.0,29.5,1
22.0,27.506818440221995,22.0,28.5,1
25.0,28.799035690101622,26.0,30.5,1
28.0,32.11782613508247,26.0,30.5,0
26.0,31.028927739668134,26.0,30.5,0
28.0,31.695829696616983,26.0,30.5,0
26.0,29.30398421246573,26.0,30.5,1
24.0,28.998234978703184,24.0,29.5,1
21.0,27.07614168814396,22.0,28.5,1
22.0,28.110621233177522,22.0,28.5,1
24.0,28.822795750698695,24.0,29.5,1
22.0,27.745578244023115,22.0,28.5,1
21.0,27.46748439878836,22.0,28.5,1
18.0,26.158898000865026,20.0,27.5,1
28.0,32.192435112997266,26.0,30.5,0
26.0,30.88953925605139,26.0,30.5,0
24.0,29.19670194994833,24.0,29.5,1
20.0,27.17328228137945,20.0,27.5,1
26.0,29.845649842670962,26.0,30.5,1
26.0,30.70159510194484,26.0,30.5,0
22.0,28.81095699448428,24.0,29.5,1
29.0,31.939976959397068,26.0,30.5,0
28.0,30.982291229356367,26.0,30.5,0
23.0,28.539508015847805,24.0,29.5,1
19.0,26.123258233853363,20.0,27.5,1
26.0,29.245756404829635,26.0,30.5,1
26.0,30.208163145476043,26.0,30.5,1
26.0,29.092138022590376,26.0,30.5,1
26.0,28.97232032279745,26.0,30.5,1
30.0,32.975913826111196,26.0,30.5,0
22.0,27.04075579829457,22.0,28.5,1
21.0,28.511549119024885,24.0,29.5,1
23.0,28.93825112048723,24.0,29.5,1
25.0,28.83128300133278,26.0,30.5,1
28.0,31.441940034130752,26.0,30.5,0
20.0,27.428733691124144,20.0,27.5,1
24.0,30.160841839194642,26.0,30.5,1
20.0,27.09364934033533,20.0,27.5,1
28.0,32.61826776770143,26.0,30.5,0
20.0,26.89951565729937,20.0,27.5,1
25.0,28.848745102489584,26.0,30.5,1
25.0,29.22937184877632,26.0,30.5,1
30.0,31.9598889636764,26.0,30.5,0
20.0,26.77942842702615,20.0,27.5,1
23.0,28.300418744494703,24.0,29.5,1
27.0,31.20837644472346,26.0,30.5,0
26.0,28.704093127873143,26.0,30.5,1
22.0,27.5357909623853,22.0,28.5,1
26.0,29.43453261868728,26.0,30.5,1
25.0,29.344739456686064,26.0,30.5,1
25.0,28.925275992372875,26.0,30.5,1
22.0,27.96218792598122,22.0,28.5,1
28.0,30.9156152790851,26.0,30.5,0
23.0,28.023140067266038,24.0,29.5,1
22.0,27.75924794304138,22.0,28.5,1
27.0,30.89981184958252,26.0,30.5,0
21.0,27.386012077573653,22.0,28.5,1
25.0,29.048753286225402,26.0,30.5,1
22.0,28.84037090284588,24.0,29.5,1
25.0,28.72226229022539,26.0,30.5,1
20.0,27.36848535146231,20.0,27.5,1
23.0,29.757325790878376,26.0,30.5,1
30.0,32.88646484585559,26.0,30.5,0
27.0,30.79695839407938,26.0,30.5,0
20.0,27.495868828431924,20.0,27.5,1
24.0,30.50715484353752,26.0,30.5,0
24.0,30.26105941424631,26.0,30.5,1
22.0,29.171444521614916,24.0,29.5,1
29.0,32.65608572594467,26.0,30.5,0
21.0,27.209557448104423,22.0,28.5,1
23.0,28.01552722223816,24.0,29.5,1
30.0,31.656091104326887,26.0,30.5,0
26.0,30.396165027741066,26.0,30.5,1
22.0,28.295936895698816,22.0,28.5,1
25.0,30.83940489733446,26.0,30.5,0
26.0,30.242513753725433,26.0,30.5,1
24.0,29.111284166925717,24.0,29.5,1
29.0,32.767768865500315,26.0,30.5,0
21.0,27.198380888418185,22.0,28.5,1
22.0,28.289823912775347,22.0,28.5,1
20.0,28.128777494387723,22.0,28.5,1
25.0,29.3925215117806,26.0,30.5,1
21.0,27.251054531826743,22.0,28.5,1
18.0,25.59744350716662,20.0,27.5,1
22.0,28.553548754851178,24.0,29.5,1
22.0,28.415624681607078,22.0,28.5,1
20.0,28.57554210177553,24.0,29.5,1
28.0,30.301836780951408,26.0,30.5,0
23.0,29.697998796632078,26.0,30.5,1
19.0,26.287696099864622,20.0,27.5,1
22.0,27.966280735608972,22.0,28.5,1
28.0,32.79682437168629,26.0,30.5,0
21.0,27.988275281045084,22.0,28.5,1
18.0,26.356963896353605,20.0,27.5,1
19.0,26.308467439277962,20.0,27.5,1
27.0,30.937176989469815,26.0,30.5,0
22.0,27.83204720403003,22.0,28.5,1
26.0,30.043623648680505,26.0,30.5,1
22.0,27.923305202811957,22.0,28.5,1
28.0,32.0933447946296,26.0,30.5,0
28.0,29.953028149567924,26.0,30.5,0
22.0,27.912780755186294,22.0,28.5,1
28.0,30.995932179975274,26.0,30.5,0
25.0,28.666666610134172,26.0,30.5,1
20.0,26.844968089516673,20.0,27.5,1
24.0,30.173117921087933,26.0,30.5,1
26.0,29.754284039817385,26.0,30.5,1
24.0,29.321636900546302,24.0,29.5,1
23.0,27.809485683765935,24.0,29.5,1
24.0,29.14149786913098,24.0,29.5,1
20.0,27.14639973446186,20.0,27.5,1
24.0,29.23134008687387,24.0,29.5,1
20.0,28.91002220902093,24.0,29.5,1
20.0,26.90810916735635,20.0,27.5,1
27.0,30.41590371937404,26.0,30.5,0
22.0,27.609673765611554,22.0,28.5,1
23.0,28.88269758723635,24.0,29.5,1
22.0,28.223845517381648,22.0,28.5,1
21.0,27.05178148736651,22.0,28.5,1
28.0,32.97849063038797,26.0,30.5,0
26.0,30.29852393139965,26.0,30.5,1
29.0,31.349812401580166,26.0,30.5,0
23.0,27.665729792062294,24.0,29.5,1
29.0,32.335950243997644,26.0,30.5,0
27.0,29.522988786723303,26.0,30.5,0
24.0,30.7058918609819,26.0,30.5,0
30.0,31.189356766910983,26.0,30.5,0
25.0,28.658584406401204,26.0,30.5,1
24.0,29.10668862216666,24.0,29.5,1
26.0,28.653774300832286,26.0,30.5,1
24.0,27.926942547150777,24.0,29.5,1
27.0,30.64923865989756,26.0,30.5,0
19.0,26.0693132982512,20.0,27.5,1
26.0,29.86995240144165,26.0,30.5,1
30.0,32.6010211186607,26.0,30.5,0
23.0,28.530843584629196,24.0,29.5,1
27.0,29.509255926084627,26.0,30.5,0
25.0,28.792929657669944,26.0,30.5,1
22.0,27.57624265382184,22.0,28.5,1
26.0,29.612106090821683,26.0,30.5,1
28.0,30.71621328952399,26.0,30.5,0
18.0,25.87995787670651,20.0,27.5,1
22.0,27.9755438320026,22.0,28.5,1
24.0,28.138221198533458,24.0,29.5,1
20.0,27.397889614601343,20.0,27.5,1
20.0,28.55224633932885,24.0,29.5,1
28.0,32.69446918923407,26.0,30.5,0
24.0,28.69015784098773,24.0,29.5,1
24.0,29.344864061634922,24.0,29.5,1
25.0,28.56787213137576,26.0,30.5,1
24.0,29.08277572495953,24.0,29.5,1
24.0,29.41821389538817,24.0,29.5,1
21.0,26.700168223534753,22.0,28.5,1
22.0,28.291857119573308,22.0,28.5,1
22.0,26.7852698248531,22.0,28.5,1
26.0,31.9422366715155,26.0,30.5,0
25.0,28.643444471796457,26.0,30.5,1
18.0,26.469203532741112,20.0,27.5,1
23.0,28.06745111331588,24.0,29.5,1
25.0,30.19555855329198,26.0,30.5,1
20.0,26.7398581486667,20.0,27.5,1
21.0,27.462014832007938,22.0,28.5,1
20.0,28.194372974258204,22.0,28.5,1
28.0,31.79013781952612,26.0,30.5,0
22.0,27.7683414120298,22.0,28.5,1
27.0,29.973518201782852,26.0,30.5,0
23.0,27.883460702015025,24.0,29.5,1
26.0,30.60719261689167,26.0,30.5,0
22.0,29.201118576197604,24.0,29.5,1
26.0,30.01975365653881,26.0,30.5,1
22.0,28.228289869951027,22.0,28.5,1
27.0,29.988553025991564,26.0,30.5,0
23.0,28.870896220137205,24.0,29.5,1
26.0,29.882352995216408,26.0,30.5,1
21.0,28.190732813348973,22.0,28.5,1
23.0,28.0179523023574,24.0,29.5,1
28.0,31.91666276092755,26.0,30.5,0
18.0,25.876650255564176,20.0,27.5,1
26.0,30.612489554311253,26.0,30.5,0
26.0,29.07759045562858,26.0,30.5,1
23.0,27.908747054044767,24.0,29.5,1
19.0,25.682272941006918,20.0,27.5,1
23.0,28.366493335871983,24.0,29.5,1
25.0,29.404570658168886,26.0,30.5,1
