user_chest,user_length,cloth_chest,cloth_length,fits
22.0,29.006607226991694,24.0,29.5,1
20.0,27.76724908498318,22.0,28.5,1
27.0,30.424571827130794,26.0,30.5,0
24.0,28.567953729432368,24.0,29.5,1
20.0,26.6754113638453,20.0,27.5,1
22.0,27.564940838153092,22.0,28.5,1
24.0,30.595771508970472,26.0,30.5,0
19.0,26.1778013079074,20.0,27.5,1
28.0,31.4417815412043,26.0,30.5,0
23.0,28.315207322651982,24.0,29.5,1
24.0,28.598398592970398,24.0,29.5,1
25.0,30.2326847228424,26.0,30.5,1
20.0,28.23680967994811,22.0,28.5,1
26.0,29.23442537808499,26.0,30.5,1
19.0,26.288149879577265,20.0,27.5,1
19.0,25.59667393346598,20.0,27.5,1
22.0,27.61365279770341,22.0,28.5,1
27.0,31.877056112647907,26.0,30.5,0
26.0,29.912181033053074,26.0,30.5,1
26.0,29.640471195099185,26.0,30.5,1
27.0,31.056945397729358,26.0,30.5,0
22.0,27.88469376441852,22.0,28.5,1
18.0,25.867349956189642,20.0,27.5,1
26.0,31.10966195157094,26.0,30.5,0
18.0,25.9428653665014,20.0,27.5,1
27.0,30.472491535497667,26.0,30.5,0
18.0,26.166873692172793,20.0,27.5,1
26.0,30.552144752670316,26.0,30.5,0
26.0,29.57624747898782,26.0,30.5,1
21.0,27.05676729261195,22.0,28.5,1
26.0,30.439401310531686,26.0,30.5,1
19.0,26.096768813840836,20.0,27.5,1
24.0,27.56571272971824,24.0,29.5,1
21.0,27.327551351412414,22.0,28.5,1
18.0,26.16354936418237,20.0,27.5,1
20.0,27.013353618451976,20.0,27.5,1
21.0,26.520335797996484,22.0,28.5,1
20.0,27.42422963506841,20.0,27.5,1
24.0,29.83424443890489,26.0,30.5,1
21.0,26.960849100719614,22.0,28.5,1
27.0,30.047184733141158,26.0,30.5,0
22.0,28.313812154028668,22.0,28.5,1
26.0,30.11644197384846,26.0,30.5,1
26.0,29.43401550156732,26.0,30.5,1
23.0,29.996952180029048,26.0,30.5,1
21.0,26.89892901713848,22.0,28.5,1
28.0,30.21350794596457,26.0,30.5,0
27.0,29.710534621160008,26.0,30.5,0
23.0,28.170239649637278,24.0,29.5,1
21.0,27.119964539341172,22.0,28.5,1
18.0,25.54101948795105,20.0,27.5,1
24.0,30.41952382463979,26.0,30.5,1
24.0,29.42756834957811,24.0,29.5,1
26.0,29.900404686701222,26.0,30.5,1
28.0,31.64194608855126,26.0,30.5,0
20.0,27.488496032481816,20.0,27.5,1
19.0,26.385073507020817,20.0,27.5,1
26.0,30.113288919720762,26.0,30.5,1
24.0,28.904770582699978,24.0,29.5,1
20.0,26.957979375905143,20.0,27.5,1
26.0,29.140255088094563,26.0,30.5,1
22.0,27.574568256810796,22.0,28.5,1
23.0,27.628472076591137,24.0,29.5,1
24.0,28.00726843472182,24.0,29.5,1
21.0,28.660070247356185,24.0,29.5,1
28.0,32.18863866637689,26.0,30.5,0
29.0,31.68835018183092,26.0,30.5,0
26.0,30.136745937790824,26.0,30.5,1
20.0,27.23303834821193,20.0,27.5,1
26.0,29.779566840759195,26.0,30.5,1
23.0,28.34592371197207,24.0,29.5,1
26.0,30.016921449765967,26.0,30.5,1
26.0,29.609151417461867,26.0,30.5,1
18.0,25.736284821431124,20.0,27.5,1
18.0,25.92716913486965,20.0,27.5,1
21.0,27.16272760424361,22.0,28.5,1
26.0,31.926025560695717,26.0,30.5,0
26.0,30.45203482552976,26.0,30.5,1
28.0,30.815044928412107,26.0,30.5,0
28.0,30.274740890017192,26.0,30.5,0
25.0,29.23948997912735,26.0,30.5,1
22.0,27.889182047161352,22.0,28.5,1
27.0,31.810425934140653,26.0,30.5,0
25.0,28.93767454488134,26.0,30.5,1
21.0,27.437185849578125,22.0,28.5,1
26.0,29.930831029473666,26.0,30.5,1
24.0,29.366316250306244,24.0,29.5,1
21.0,28.35520403204472,22.0,28.5,1
18.0,26.482923449774148,20.0,27.5,1
28.0,32.72871777980447,26.0,30.5,0
23.0,27.851797632011245,24.0,29.5,1
24.0,27.79600573859942,24.0,29.5,1
28.0,32.99996153067433,26.0,30.5,0
28.0,31.27089056431832,26.0,30.5,0
22.0,27.555892129162864,22.0,28.5,1
19.0,26.206970145080476,20.0,27.5,1
25.0,29.14137570703276,26.0,30.5,1
23.0,27.5369241233969,24.0,29.5,1
25.0,29.09527583612731,26.0,30.5,1
27.0,31.366995986542307,26.0,30.5,0
22.0,27.817471377870692,22.0,28.5,1
24.0,29.492101083639845,24.0,29.5,1
28.0,30.201675481971158,26.0,30.5,0
23.0,28.204180222274424,24.0,29.5,1
28.0,31.019067496109418,26.0,30.5,0
21.0,27.370231610291288,22.0,28.5,1
23.0,27.661266686248187,24.0,29.5,1
22.0,27.843401162603634,22.0,28.5,1
23.0,28.65232978965962,24.0,29.5,1
23.0,27.865681883766772,24.0,29.5,1
26.0,30.394380382199333,26.0,30.5,1
28.0,31.731969220534943,26.0,30.5,0
24.0,28.544791712886415,24.0,29.5,1
30.0,32.73671949242416,26.0,30.5,0
26.0,30.09783010166092,26.0,30.5,1
24.0,30.948249955602115,26.0,30.5,0
25.0,29.25140152418439,26.0,30.5,1
19.0,26.372982469035364,20.0,27.5,1
27.0,29.68599690396901,26.0,30.5,0
20.0,27.85297158990242,22.0,28.5,1
25.0,29.06342988189206,26.0,30.5,1
24.0,29.05963411148583,24.0,29.5,1
22.0,26.972851607518816,22.0,28.5,1
21.0,27.054032148593326,22.0,28.5,1
22.0,28.461025361952696,22.0,28.5,1
20.0,26.724071240318793,20.0,27.5,1
25.0,29.401210171327964,26.0,30.5,1
22.0,28.223941332139667,22.0,28.5,1
22.0,28.22942664575852,22.0,28.5,1
20.0,27.074042675474647,20.0,27.5,1
24.0,29.096272720722187,24.0,29.5,1
26.0,30.35710396410275,26.0,30.5,1
18.0,25.519420567926794,20.0,27.5,1
24.0,28.824300584218687,24.0,29.5,1
19.0,26.491618971429347,20.0,27.5,1
25.0,28.87524866928206,26.0,30.5,1
21.0,27.155887204230005,22.0,28.5,1
27.0,31.918541944013445,26.0,30.5,0
19.0,25.939623120496083,20.0,27.5,1
26.0,31.901715152702536,26.0,30.5,0
26.0,30.044652420635416,26.0,30.5,1
19.0,25.608752429049833,20.0,27.5,1
28.0,31.459533770552937,26.0,30.5,0
25.0,28.615752486694863,26.0,30.5,1
27.0,31.12786780543763,26.0,30.5,0
23.0,27.762250736425557,24.0,29.5,1
21.0,28.129065752644372,22.0,28.5,1
23.0,27.51948842602466,24.0,29.5,1
24.0,29.610052522695195,26.0,30.5,1
20.0,26.571464622951407,20.0,27.5,1
23.0,27.891915067199378,24.0,29.5,1
25.0,30.213963773012864,26.0,30.5,1
25.0,29.381052067292863,26.0,30.5,1
20.0,27.609587075532037,22.0,28.5,1
25.0,30.467459812208926,26.0,30.5,1
24.0,28.509891110039806,24.0,29.5,1
18.0,26.26746079623421,20.0,27.5,1
25.0,30.2442427953561,26.0,30.5,1
21.0,26.948905890377112,22.0,28.5,1
23.0,29.302304533287558,24.0,29.5,1
29.0,32.772416576173136,26.0,30.5,0
27.0,30.007824769419774,26.0,30.5,0
28.0,31.164256158530108,26.0,30.5,0
24.0,28.993585685646757,24.0,29.5,1
28.0,32.50571217340306,26.0,30.5,0
28.0,30.517907207401578,26.0,30.5,0
18.0,26.437262007149137,20.0,27.5,1
22.0,27.084801919646406,22.0,28.5,1
24.0,30.304049875513375,26.0,30.5,1
19.0,25.911571320978044,20.0,27.5,1
20.0,27.127767673146092,20.0,27.5,1
24.0,29.731432870564014,26.0,30.5,1
24.0,29.136270383829416,24.0,29.5,1
27.0,31.421272823697105,26.0,30.5,0
29.0,30.79481318795402,26.0,30.5,0
21.0,27.004305129069213,22.0,28.5,1
26.0,29.614898617689324,26.0,30.5,1
28.0,30.412347702995067,26.0,30.5,0
20.0,27.397319544256774,20.0,27.5,1
20.0,27.062016226442882,20.0,27.5,1
25.0,28.52741008626624,26.0,30.5,1
29.0,32.82463238073401,26.0,30.5,0
29.0,31.688671835979854,26.0,30.5,0
26.0,29.257063852441814,26.0,30.5,1
29.0,31.735567058440836,26.0,30.5,0
22.0,26.626317711261144,22.0,28.5,1
25.0,30.024272616528012,26.0,30.5,1
26.0,28.62007246614377,26.0,30.5,1
27.0,30.063523496250703,26.0,30.5,0
27.0,31.502911451458605,26.0,30.5,0
23.0,28.37851678578445,24.0,29.5,1
20.0,26.953821231744108,20.0,27.5,1
26.0,29.66675257402897,26.0,30.5,1
24.0,29.18929880781313,24.0,29.5,1
22.0,28.76503861624578,24.0,29.5,1
24.0,29.61552979744389,26.0,30.5,1
23.0,28.288382341675455,24.0,29.5,1
23.0,27.927166643326835,24.0,29.5,1
19.0,25.917062472428043,20.0,27.5,1
24.0,28.837262817974672,24.0,29.5,1
18.0,25.642257685813714,20.0,27.5,1
24.0,29.41206566536191,24.0,29.5,1
20.0,26.544272829171984,20.0,27.5,1
27.0,29.79914804984739,26.0,30.5,0
26.0,31.400518653794354,26.0,30.5,0
19.0,26.174528641661585,20.0,27.5,1
22.0,29.202222456832242,24.0,29.5,1
23.0,27.5882489473812,24.0,29.5,1
23.0,27.73665243455243,24.0,29.5,1
25.0,28.635100383141882,26.0,30.5,1
27.0,30.14300279087873,26.0,30.5,0
22.0,27.308724392491666,22.0,28.5,1
27.0,30.05314575164634,26.0,30.5,0
22.0,27.530681084137736,22.0,28.5,1
26.0,30.241921426121856,26.0,30.5,1
29.0,32.59424805235946,26.0,30.5,0
24.0,29.8623242999793,26.0,30.5,1
27.0,29.85026501206165,26.0,30.5,0
26.0,29.785167077651053,26.0,30.5,1
25.0,28.77086447970052,26.0,30.5,1
20.0,27.294618213858584,20.0,27.5,1
23.0,28.420987706731182,24.0,29.5,1
21.0,27.263742903964523,22.0,28.5,1
24.0,28.50028084268888,24.0,29.5,1
23.0,28.05255596235023,24.0,29.5,1
22.0,27.718173548575532,22.0,28.5,1
18.0,26.156397735896025,20.0,27.5,1
29.0,32.72671474948538,26.0,30.5,0
26.0,31.53898499489018,26.0,30.5,0
18.0,25.96910888394528,20.0,27.5,1
21.0,26.850880593679516,22.0,28.5,1
18.0,26.059950541256562,20.0,27.5,1
28.0,31.97625583279671,26.0,30.5,0
22.0,27.070333594668636,22.0,28.5,1
23.0,29.133255428288333,24.0,29.5,1
22.0,28.221190006711286,22.0,28.5,1
26.0,30.292656791948882,26.0,30.5,1
26.0,31.35230955580758,26.0,30.5,0
24.0,29.15308651109256,24.0,29.5,1
23.0,27.725428320855254,24.0,29.5,1
22.0,28.089899815552844,22.0,28.5,1
21.0,28.75561952952726,24.0,29.5,1
24.0,28.793479267740995,24.0,29.5,1
25.0,29.134270728611114,26.0,30.5,1
25.0,29.24871176032626,26.0,30.5,1
24.0,28.83714212189284,24.0,29.5,1
28.0,31.27700773486802,26.0,30.5,0
29.0,31.199265992490673,26.0,30.5,0
26.0,29.818802089765686,26.0,30.5,1
22.0,26.84351170656213,22.0,28.5,1
26.0,29.701390433204292,26.0,30.5,1
22.0,28.204884744042445,22.0,28.5,1
27.0,30.4328329377787,26.0,30.5,0
20.0,27.48693115022392,20.0,27.5,1
20.0,27.310693137077788,20.0,27.5,1
19.0,26.221178198193567,20.0,27.5,1
21.0,27.38649502791897,22.0,28.5,1
27.0,30.59435280355624,26.0,30.5,0
20.0,26.53132365904119,20.0,27.5,1
25.0,29.64919181421178,26.0,30.5,1
26.0,29.57904109326085,26.0,30.5,1
25.0,28.58966862759933,26.0,30.5,1
28.0,31.0229906355771,26.0,30.5,0
20.0,26.621172931008985,20.0,27.5,1
23.0,27.59505023677643,24.0,29.5,1
20.0,26.57850227302229,20.0,27.5,1
22.0,29.14741980328995,24.0,29.5,1
19.0,25.769364085813542,20.0,27.5,1
28.0,31.648575633051255,26.0,30.5,0
24.0,28.874482218147474,24.0,29.5,1
25.0,29.846498588732892,26.0,30.5,1
25.0,29.397955728028297,26.0,30.5,1
28.0,32.87120361700497,26.0,30.5,0
23.0,28.69023273193615,24.0,29.5,1
18.0,26.23967955288319,20.0,27.5,1
24.0,28.893002831807834,24.0,29.5,1
30.0,32.99102108661242,26.0,30.5,0
23.0,28.795462208844796,24.0,29.5,1
22.0,27.91543137785335,22.0,28.5,1
28.0,31.003783565063785,26.0,30.5,0
29.0,31.126391090907816,26.0,30.5,0
23.0,28.34851628833908,24.0,29.5,1
30.0,32.73983645276218,26.0,30.5,0
27.0,30.1771305712986,26.0,30.5,0
20.0,27.151463460190463,20.0,27.5,1
27.0,30.78918257481579,26.0,30.5,0
21.0,28.286859362875905,22.0,28.5,1
25.0,29.334168927663143,26.0,30.5,1
27.0,30.003474030808476,26.0,30.5,0
25.0,29.26891278971369,26.0,30.5,1
24.0,29.204662411009586,24.0,29.5,1
22.0,28.30724232508412,22.0,28.5,1
26.0,29.688139205802486,26.0,30.5,1
26.0,30.262289994944346,26.0,30.5,1
27.0,29.882165493804354,26.0,30.5,0
28.0,30.681436593724108,26.0,30.5,0
25.0,29.555251459408336,26.0,30.5,1
28.0,31.77048370960802,26.0,30.5,0
25.0,29.40247513695606,26.0,30.5,1
26.0,31.368585771332242,26.0,30.5,0
24.0,29.647874653351224,26.0,30.5,1
20.0,27.320148784183093,20.0,27.5,1
22.0,29.532177289333326,26.0,30.5,1
27.0,29.81022871591022,26.0,30.5,0
23.0,27.76504862253927,24.0,29.5,1
27.0,31.69968289378886,26.0,30.5,0
24.0,29.13165603967407,24.0,29.5,1
22.0,29.21846728249319,24.0,29.5,1
23.0,27.60134207660898,24.0,29.5,1
26.0,29.34907489280943,26.0,30.5,1
26.0,31.754750382250478,26.0,30.5,0
27.0,30.06681392776915,26.0,30.5,0
30.0,31.627415788092975,26.0,30.5,0
26.0,30.436972532340008,26.0,30.5,1
24.0,28.912965747970528,24.0,29.5,1
29.0,31.778702181574324,26.0,30.5,0
24.0,29.388262239858115,24.0,29.5,1
29.0,31.655319248114075,26.0,30.5,0
27.0,30.66123150440184,26.0,30.5,0
22.0,27.589301327104575,22.0,28.5,1
26.0,30.84119997846872,26.0,30.5,0
27.0,30.167002755423134,26.0,30.5,0
21.0,27.330677176861183,22.0,28.5,1
18.0,26.261799333767446,20.0,27.5,1
27.0,29.88241031943993,26.0,30.5,0
23.0,27.882572816059128,24.0,29.5,1
21.0,27.18248195094785,22.0,28.5,1
23.0,28.598394055832618,24.0,29.5,1
21.0,28.50578390818301,24.0,29.5,1
21.0,26.573557226834886,22.0,28.5,1
29.0,32.32035952019843,26.0,30.5,0
22.0,28.330982713284072,22.0,28.5,1
20.0,26.556790323494347,20.0,27.5,1
20.0,26.645997720318693,20.0,27.5,1
27.0,31.46750150366862,26.0,30.5,0
30.0,31.005889418645854,26.0,30.5,0
25.0,28.545721388824717,26.0,30.5,1
28.0,31.78528323246501,26.0,30.5,0
26.0,30.735761330230496,26.0,30.5,0
29.0,31.31436638191378,26.0,30.5,0
26.0,30.216966577953393,26.0,30.5,1
23.0,29.763117886756163,26.0,30.5,1
23.0,28.251514832416056,24.0,29.5,1
19.0,25.66255350972732,20.0,27.5,1
27.0,31.21750875137913,26.0,30.5,0
26.0,30.516356740159228,26.0,30.5,0
23.0,27.956056365703663,24.0,29.5,1
21.0,26.682203724788746,22.0,28.5,1
24.0,27.62598363643579,24.0,29.5,1
27.0,30.36926854391989,26.0,30.5,0
19.0,25.615460596419123,20.0,27.5,1
28.0,31.910480696860738,26.0,30.5,0
25.0,28.60352096901799,26.0,30.5,1
28.0,31.152308629348653,26.0,30.5,0
20.0,28.706177369642003,24.0,29.5,1
26.0,28.957089621209995,26.0,30.5,1
27.0,30.154775349150025,26.0,30.5,0
20.0,27.187546547075147,20.0,27.5,1
25.0,28.70076109723319,26.0,30.5,1
21.0,28.729424581374122,24.0,29.5,1
21.0,26.728465369413417,22.0,28.5,1
26.0,30.43847889466038,26.0,30.5,1
30.0,32.57396898249644,26.0,30.5,0
29.0,31.79291433948088,26.0,30.5,0
21.0,27.21787036757754,22.0,28.5,1
23.0,27.51631497137676,24.0,29.5,1
28.0,31.867535932243463,26.0,30.5,0
22.0,27.582139458585573,22.0,28.5,1
28.0,30.245021231969883,26.0,30.5,0
22.0,28.22449576814893,22.0,28.5,1
28.0,32.588470871537105,26.0,30.5,0
25.0,28.692501344379693,26.0,30.5,1
18.0,25.775336044060694,20.0,27.5,1
26.0,29.848976484189826,26.0,30.5,1
26.0,31.122066332315956,26.0,30.5,0
23.0,28.15092832194051,24.0,29.5,1
23.0,28.479872072181884,24.0,29.5,1
21.0,26.70859696614818,22.0,28.5,1
23.0,28.12561930631147,24.0,29.5,1
26.0,30.834854261004867,26.0,30.5,0
25.0,28.813677266168806,26.0,30.5,1
19.0,26.454354744130065,20.0,27.5,1
23.0,27.537221351666215,24.0,29.5,1
27.0,29.688357794083455,26.0,30.5,0
26.0,30.478744255213154,26.0,30.5,1
30.0,32.9539791358152,26.0,30.5,0
24.0,28.282546918892873,24.0,29.5,1
18.0,26.385707559931415,20.0,27.5,1
21.0,26.776230976232025,22.0,28.5,1
28.0,30.762959746698733,26.0,30.5,0
28.0,32.56672805939043,26.0,30.5,0
26.0,30.04573831759627,26.0,30.5,1
23.0,27.524195015115534,24.0,29.5,1
24.0,28.872982792409434,24.0,29.5,1
24.0,29.49706286827616,24.0,29.5,1
19.0,26.232766395770405,20.0,27.5,1
30.0,30.952354695111104,26.0,30.5,0
22.0,28.554228507890578,24.0,29.5,1
26.0,29.609459758978584,26.0,30.5,1
20.0,27.09378799836459,20.0,27.5,1
24.0,29.354247092825172,24.0,29.5,1
23.0,28.456194936393405,24.0,29.5,1
25.0,28.723232726446042,26.0,30.5,1
22.0,28.192049081374112,22.0,28.5,1
18.0,25.716777468209713,20.0,27.5,1
20.0,28.142358897129753,22.0,28.5,1
27.0,30.120904868821945,26.0,30.5,0
24.0,28.798369192472787,24.0,29.5,1
21.0,27.081985320689427,22.0,28.5,1
26.0,29.77193185739674,26.0,30.5,1
19.0,25.737636724667436,20.0,27.5,1
26.0,30.163588399934007,26.0,30.5,1
18.0,26.303528938755406,20.0,27.5,1
24.0,28.16440527517317,24.0,29.5,1
20.0,27.012163030616318,20.0,27.5,1
27.0,29.98060031022797,26.0,30.5,0
26.0,29.692081611680166,26.0,30.5,1
29.0,31.099009306115708,26.0,30.5,0
19.0,25.737886554430432,20.0,27.5,1
21.0,27.012612355300092,22.0,28.5,1
28.0,31.934282157197533,26.0,30.5,0
26.0,30.21419310300833,26.0,30.5,1
22.0,27.975256573343945,22.0,28.5,1
27.0,30.319327643860852,26.0,30.5,0
24.0,29.20441767844989,24.0,29.5,1
22.0,27.835969899207107,22.0,28.5,1
28.0,32.19034131268487,26.0,30.5,0
21.0,27.223947698418208,22.0,28.5,1
27.0,29.974763161337112,26.0,30.5,0
18.0,25.870362383051404,20.0,27.5,1
28.0,31.80960096156926,26.0,30.5,0
24.0,29.323068173627593,24.0,29.5,1
25.0,30.088789108753375,26.0,30.5,1
20.0,26.80181952959307,20.0,27.5,1
20.0,27.273617227589998,20.0,27.5,1
30.0,30.56041050826479,26.0,30.5,0
23.0,28.32839164358925,24.0,29.5,1
20.0,26.811360813896638,20.0,27.5,1
26.0,29.614947433633294,26.0,30.5,1
18.0,26.16579833741833,20.0,27.5,1
24.0,27.661787312744558,24.0,29.5,1
27.0,30.219833146936004,26.0,30.5,0
19.0,26.30438757148242,20.0,27.5,1
22.0,28.103139092647353,22.0,28.5,1
26.0,29.91445723046914,26.0,30.5,1
28.0,31.912240643232852,26.0,30.5,0
29.0,31.91682662199187,26.0,30.5,0
20.0,26.51318871198772,20.0,27.5,1
25.0,29.879538501979948,26.0,30.5,1
30.0,31.716077484198767,26.0,30.5,0
21.0,26.545014962018808,22.0,28.5,1
24.0,29.24327825370034,24.0,29.5,1
22.0,27.952600267127053,22.0,28.5,1
20.0,26.87770010440444,20.0,27.5,1
18.0,26.187075172329987,20.0,27.5,1
28.0,31.829175749382298,26.0,30.5,0
26.0,29.178240442644288,26.0,30.5,1
19.0,25.810410069580985,20.0,27.5,1
22.0,27.95276608391903,22.0,28.5,1
25.0,30.03625379520355,26.0,30.5,1
23.0,27.9549161568265,24.0,29.5,1
27.0,30.319076333313355,26.0,30.5,0
25.0,29.535655612041865,26.0,30.5,1
23.0,27.7894159110472,24.0,29.5,1
21.0,26.87561172944221,22.0,28.5,1
21.0,27.456510057553942,22.0,28.5,1
24.0,29.17070778252625,24.0,29.5,1
26.0,31.19396881771196,26.0,30.5,0
21.0,26.51429015368217,22.0,28.5,1
22.0,28.310848545120013,22.0,28.5,1
22.0,27.785007250668436,22.0,28.5,1
30.0,31.330160607270905,26.0,30.5,0
27.0,30.160706620731965,26.0,30.5,0
20.0,28.276682234710552,22.0,28.5,1
26.0,28.891813552277164,26.0,30.5,1
26.0,29.792603666434363,26.0,30.5,1
26.0,29.619750823736286,26.0,30.5,1
26.0,30.937660889465796,26.0,30.5,0
26.0,29.79202146381149,26.0,30.5,1
22.0,28.389111113745024,22.0,28.5,1
29.0,32.782832200929334,26.0,30.5,0
19.0,26.445778476484698,20.0,27.5,1
23.0,27.650333948891703,24.0,29.5,1
24.0,28.87999734280317,24.0,29.5,1
20.0,27.00686477772161,20.0,27.5,1
26.0,29.524701043401784,26.0,30.5,1
27.0,29.556870459398464,26.0,30.5,0
21.0,27.26011656007538,22.0,28.5,1
25.0,30.13758677430921,26.0,30.5,1
28.0,30.057736088111906,26.0,30.5,0
24.0,29.12308924251619,24.0,29.5,1
29.0,31.811600291665393,26.0,30.5,0
19.0,26.376509815772007,20.0,27.5,1
25.0,28.701973955662982,26.0,30.5,1
30.0,32.4259274064633,26.0,30.5,0
22.0,28.931499244455622,24.0,29.5,1
28.0,32.43978020740066,26.0,30.5,0
27.0,29.52556460557122,26.0,30.5,0
27.0,29.99125892508503,26.0,30.5,0
19.0,26.28280270019656,20.0,27.5,1
29.0,32.3813869096131,26.0,30.5,0
23.0,28.422880994154866,24.0,29.5,1
22.0,27.771554383630168,22.0,28.5,1
20.0,26.78244644765562,20.0,27.5,1
26.0,29.916163705082337,26.0,30.5,1
26.0,30.0698078745481,26.0,30.5,1
26.0,30.076578107220946,26.0,30.5,1
24.0,28.660291560229386,24.0,29.5,1
25.0,28.873751831687045,26.0,30.5,1
26.0,30.28789506337387,26.0,30.5,1
25.0,30.455739329233612,26.0,30.5,1
22.0,28.605425650184003,24.0,29.5,1
23.0,28.168577473847307,24.0,29.5,1
26.0,30.194510733313603,26.0,30.5,1
19.0,25.622893137430836,20.0,27.5,1
26.0,30.87811975770674,26.0,30.5,0
27.0,30.463710013952763,26.0,30.5,0
24.0,28.898064111733582,24.0,29.5,1
27.0,30.46774651914488,26.0,30.5,0
23.0,28.14400585172026,24.0,29.5,1
23.0,29.965577325731793,26.0,30.5,1
27.0,30.017628498569316,26.0,30.5,0
19.0,25.944754388520373,20.0,27.5,1
27.0,31.799171948007004,26.0,30.5,0
21.0,28.464905464662916,22.0,28.5,1
28.0,31.44850987595584,26.0,30.5,0
28.0,30.897116182611672,26.0,30.5,0
22.0,27.84917045615649,22.0,28.5,1
26.0,30.131953473776527,26.0,30.5,1
19.0,25.83081405770146,20.0,27.5,1
20.0,26.93126977107632,20.0,27.5,1
24.0,29.16968501310056,24.0,29.5,1
27.0,29.962652321994035,26.0,30.5,0
20.0,27.06272460213017,20.0,27.5,1
28.0,31.613046177120662,26.0,30.5,0
28.0,32.383865452520645,26.0,30.5,0
25.0,28.754810122063347,26.0,30.5,1
21.0,27.071931738264396,22.0,28.5,1
27.0,30.43925946017616,26.0,30.5,0
20.0,26.75262066671604,20.0,27.5,1
21.0,26.628582948510214,22.0,28.5,1
24.0,29.488144982134507,24.0,29.5,1
21.0,26.521305742360106,22.0,28.5,1
22.0,28.661659818068905,24.0,29.5,1
19.0,26.37886275077126,20.0,27.5,1
20.0,26.63162829854266,20.0,27.5,1
22.0,28.48217653911235,22.0,28.5,1
30.0,31.555150367749263,26.0,30.5,0
27.0,31.586887977442792,26.0,30.5,0
20.0,26.674652713035684,20.0,27.5,1
23.0,29.926248708200806,26.0,30.5,1
19.0,25.505365430388323,20.0,27.5,1
23.0,27.855412602601398,24.0,29.5,1
26.0,30.041557490044156,26.0,30.5,1
26.0,29.97530230143107,26.0,30.5,1
21.0,26.64373002453195,22.0,28.5,1
26.0,31.904649557474986,26.0,30.5,0
22.0,26.793050099813325,22.0,28.5,1
25.0,28.864840409514237,26.0,30.5,1
20.0,26.863813602154824,20.0,27.5,1
29.0,31.927969440224434,26.0,30.5,0
29.0,30.93025167024534,26.0,30.5,0
24.0,29.328825903658156,24.0,29.5,1
23.0,27.955747458594363,24.0,29.5,1
25.0,28.73823388511568,26.0,30.5,1
21.0,27.452969847376785,22.0,28.5,1
20.0,27.458394863468744,20.0,27.5,1
22.0,28.099747444339453,22.0,28.5,1
23.0,28.065632952063034,24.0,29.5,1
22.0,26.974452417139382,22.0,28.5,1
22.0,26.822310511247952,22.0,28.5,1
21.0,27.163042646104635,22.0,28.5,1
30.0,32.44628887761944,26.0,30.5,0
22.0,27.051048182762848,22.0,28.5,1
28.0,30.03597604943659,26.0,30.5,0
24.0,28.547240983576298,24.0,29.5,1
21.0,26.955078720903664,22.0,28.5,1
19.0,25.631847752654313,20.0,27.5,1
18.0,25.782654048290954,20.0,27.5,1
26.0,30.146887958608907,26.0,30.5,1
27.0,30.039802254377257,26.0,30.5,0
28.0,31.576854155489745,26.0,30.5,0
28.0,30.894723549809875,26.0,30.5,0
28.0,31.507446751817273,26.0,30.5,0
21.0,27.45387701828609,22.0,28.5,1
18.0,25.845716123343188,20.0,27.5,1
28.0,30.727772900555642,26.0,30.5,0
25.0,29.291165214243165,26.0,30.5,1
24.0,29.107853349650146,24.0,29.5,1
22.0,28.298079949729008,22.0,28.5,1
24.0,28.71735628193447,24.0,29.5,1
20.0,27.695618724669927,22.0,28.5,1
28.0,32.73591255000708,26.0,30.5,0
28.0,32.022583234097816,26.0,30.5,0
24.0,29.345611494266826,24.0,29.5,1
26.0,30.389451787887033,26.0,30.5,1
30.0,31.47958769427647,26.0,30.5,0
21.0,28.9462101860659,24.0,29.5,1
25.0,29.4620150769371,26.0,30.5,1
27.0,29.921707038760744,26.0,30.5,0
25.0,28.516926803501985,26.0,30.5,1
26.0,29.648371909472544,26.0,30.5,1
18.0,25.760561660206985,20.0,27.5,1
29.0,31.58825241964785,26.0,30.5,0
21.0,27.329484848012083,22.0,28.5,1
24.0,29.407851603362875,24.0,29.5,1
28.0,32.844020348675635,26.0,30.5,0
23.0,27.745758491624056,24.0,29.5,1
26.0,28.528811818793596,26.0,30.5,1
26.0,30.082670076078482,26.0,30.5,1
22.0,27.587578998229773,22.0,28.5,1
26.0,30.665287608668727,26.0,30.5,0
24.0,29.31252987619815,24.0,29.5,1
23.0,28.075089721150857,24.0,29.5,1
23.0,27.755951277144856,24.0,29.5,1
21.0,27.002120739347713,22.0,28.5,1
21.0,27.247240721416073,22.0,28.5,1
26.0,30.95196708990442,26.0,30.5,0
30.0,32.51091253097492,26.0,30.5,0
29.0,32.180066876707336,26.0,30.5,0
21.0,26.626182713716215,22.0,28.5,1
22.0,27.71505344693107,22.0,28.5,1
26.0,29.64970087700172,26.0,30.5,1
21.0,27.10875887001123,22.0,28.5,1
22.0,28.522725366103618,24.0,29.5,1
21.0,28.967420659275387,24.0,29.5,1
26.0,30.33296937265015,26.0,30.5,1
25.0,29.01622078719884,26.0,30.5,1
30.0,32.877304652770086,26.0,30.5,0
21.0,27.1486014822381,22.0,28.5,1
22.0,28.646057638166464,24.0,29.5,1
28.0,30.109464089146627,26.0,30.5,0
27.0,30.2318762638331,26.0,30.5,0
25.0,28.980483923632306,26.0,30.5,1
25.0,29.124796883933833,26.0,30.5,1
